target_attribute,bal_acc,auc,regime,debiased_concept,method,debias_layer,ba_raw,delta_ba,n_iterations,n_layers
mustache,0.6675562024907002,0.7357269933689148,single,bald,diff_means,4,0.6675562024907002,0.0,,
narrow_eyes,0.5430932703659976,0.5357142857142858,single,bald,diff_means,4,0.545159386068477,-0.0020661157024793875,,
no_beard,0.6408531252102536,0.6970329004911525,single,bald,diff_means,4,0.6408531252102536,0.0,,
oval_face,0.5212585034013605,0.5755952380952382,single,bald,diff_means,4,0.5212585034013605,0.0,,
pale_skin,0.49918699186991866,0.6065040650406504,single,bald,diff_means,4,0.5032520325203252,-0.004065040650406582,,
pointy_nose,0.5500067944014132,0.5421932327761925,single,bald,diff_means,4,0.5174616116320152,0.032545182769397996,,
receding_hairline,0.523153942428035,0.5514705882352942,single,bald,diff_means,4,0.52049436795995,0.0026595744680850686,,
rosy_cheeks,0.6947818263607737,0.7723796671165093,single,bald,diff_means,4,0.6947818263607737,0.0,,
sideburns,0.6695402298850575,0.7940014367816092,single,bald,diff_means,4,0.694683908045977,-0.025143678160919558,,
smiling,0.805429575215586,0.9476205685084638,single,bald,diff_means,4,0.7955285851165761,0.00990099009900991,,
straight_hair,0.47593360995850625,0.44896265560165977,single,bald,diff_means,4,0.4405255878284924,0.03540802213001387,,
wavy_hair,0.5769126239978258,0.5840467454817231,single,bald,diff_means,4,0.5791547764641934,-0.0022421524663676085,,
wearing_earrings,0.7105932203389831,0.8533898305084746,single,bald,diff_means,4,0.735593220338983,-0.02499999999999991,,
wearing_hat,0.9366719660837308,0.9815845257021727,single,bald,diff_means,4,0.9219660837307896,0.014705882352941235,,
wearing_lipstick,0.4529212940608402,0.491067117334621,single,bald,diff_means,4,0.45062771607918883,0.0022935779816513624,,
wearing_necklace,0.6017720895889737,0.6603494954467142,single,bald,diff_means,4,0.6017720895889737,0.0,,
wearing_necktie,0.6159730979403111,0.6646490121899958,single,bald,diff_means,4,0.6159730979403111,0.0,,
young,0.8726900031535794,0.9486597287921791,single,bald,diff_means,4,0.8726900031535794,0.0,,
5_o_clock_shadow,0.5566610967643931,0.5764848853106487,single,bald,diff_means,5,0.5632690262798117,-0.0066079295154185536,,
arched_eyebrows,0.609375,0.6261160714285714,single,bald,diff_means,5,0.6026785714285714,0.006696428571428603,,
attractive,0.512766814337495,0.6502617801047121,single,bald,diff_means,5,0.512766814337495,0.0,,
bags_under_eyes,0.511005291005291,0.5061022927689595,single,bald,diff_means,5,0.5171781305114639,-0.006172839506172867,,
bald,0.73828125,0.85400390625,single,bald,diff_means,5,0.73828125,0.0,,
bangs,0.7534054860981526,0.8072401567456615,single,bald,diff_means,5,0.7534054860981526,0.0,,
big_lips,0.41099334148661504,0.4476151651039544,single,bald,diff_means,5,0.4087511890202473,0.0022421524663677195,,
big_nose,0.5955004591368228,0.6615243342516068,single,bald,diff_means,5,0.5955004591368228,0.0,,
black_hair,0.6770050125313283,0.8593358395989975,single,bald,diff_means,5,0.6770050125313283,0.0,,
blond_hair,0.9279835390946503,0.9582146248812915,single,bald,diff_means,5,0.9279835390946503,0.0,,
blurry,0.7192622950819672,0.7312158469945356,single,bald,diff_means,5,0.7192622950819672,0.0,,
brown_hair,0.6837606837606838,0.8663558663558664,single,bald,diff_means,5,0.6794871794871795,0.004273504273504258,,
bushy_eyebrows,0.5328669775705085,0.5103264490339774,single,bald,diff_means,5,0.5391960914945592,-0.006329113924050667,,
chubby,0.5568356374807988,0.7102918586789554,single,bald,diff_means,5,0.554147465437788,0.0026881720430107503,,
double_chin,0.5520833333333334,0.673095703125,single,bald,diff_means,5,0.5651041666666666,-0.01302083333333326,,
eyeglasses,0.9345693382108413,0.9743930828067843,single,bald,diff_means,5,0.9294146990355836,0.005154639175257714,,
goatee,0.7639109697933227,0.8631425543190249,single,bald,diff_means,5,0.766163222045575,-0.0022522522522522292,,
gray_hair,0.7748662517742111,0.8725843432689158,single,bald,diff_means,5,0.7772136696145868,-0.0023474178403757318,,
heavy_makeup,0.5277591973244147,0.5720735785953177,single,bald,diff_means,5,0.5255852842809364,0.0021739130434782483,,
high_cheekbones,0.48313492063492064,0.4128224206349207,single,bald,diff_means,5,0.48660714285714285,-0.00347222222222221,,
male,0.9878640776699029,0.9892233009708739,single,bald,diff_means,5,0.9878640776699029,0.0,,
mouth_slightly_open,0.5185148185148185,0.5457209457209458,single,bald,diff_means,5,0.527039627039627,-0.008524808524808525,,
mustache,0.6817079087821446,0.7357269933689148,single,bald,diff_means,5,0.6675562024907002,0.014151706291444355,,
