regime,concept,method,layer,label,mmd2,abs_skew_pre,abs_skew_post,abs_kurt_pre,abs_kurt_post,delta_skew,delta_kurt
single,chubby,pclarc,20,neg,0.0,0.1678561568260193,0.23148861527442932,0.32284605503082275,0.4693831205368042,0.06363245844841003,0.14653706550598145
single,chubby,pclarc,21,pos,0.013449324534706708,0.24486100673675537,0.25323736667633057,0.40346527099609375,0.42297476530075073,0.008376359939575195,0.019509494304656982
single,chubby,pclarc,21,neg,0.0,0.19620747864246368,0.24450136721134186,0.366393506526947,0.4771921932697296,0.048293888568878174,0.11079868674278259
single,chubby,pclarc,22,pos,0.01198885373951053,0.20709651708602905,0.2182023525238037,0.36403796076774597,0.37198948860168457,0.011105835437774658,0.007951527833938599
single,chubby,pclarc,22,neg,0.0,0.17442777752876282,0.22286956012248993,0.33712834119796753,0.4550715386867523,0.04844178259372711,0.11794319748878479
single,chubby,pclarc,23,pos,0.01450842968447974,0.21616531908512115,0.22471944987773895,0.3746511936187744,0.3810480237007141,0.008554130792617798,0.006396830081939697
single,chubby,pclarc,23,neg,0.0,0.1460757702589035,0.20283576846122742,0.2257939577102661,0.351618230342865,0.056759998202323914,0.12582427263259888
sequential,chubby,diff_means,0,pos,0.45564685062552623,0.26041179895401,0.24639198184013367,0.589582085609436,0.5695042610168457,-0.014019817113876343,-0.020077824592590332
sequential,chubby,diff_means,0,neg,0.4453036816742998,0.36245161294937134,0.37532877922058105,0.8912131190299988,0.9754803776741028,0.012877166271209717,0.084267258644104
sequential,chubby,diff_means,1,pos,0.010353113600115593,0.24285843968391418,0.24902591109275818,0.43643587827682495,0.45404481887817383,0.006167471408843994,0.017608940601348877
sequential,chubby,diff_means,1,neg,0.022436276847186187,0.31262946128845215,0.3034553825855255,0.5279289484024048,0.5302914381027222,-0.009174078702926636,0.002362489700317383
sequential,chubby,diff_means,2,pos,0.2870068121689091,0.2351127713918686,0.23504739999771118,0.42221054434776306,0.4216133952140808,-6.537139415740967e-05,-0.000597149133682251
sequential,chubby,diff_means,2,neg,0.2946422394040862,0.29906338453292847,0.30246585607528687,0.46764075756073,0.48151400685310364,0.0034024715423583984,0.013873249292373657
sequential,chubby,diff_means,3,pos,0.7570839695565601,0.20873378217220306,0.20892208814620972,0.3967936038970947,0.3991602659225464,0.00018830597400665283,0.00236666202545166
sequential,chubby,diff_means,3,neg,0.7394586271787174,0.26358962059020996,0.26389533281326294,0.43675562739372253,0.4402027130126953,0.0003057122230529785,0.0034470856189727783
sequential,chubby,diff_means,4,pos,0.39033237603268045,0.1987253576517105,0.19997462630271912,0.38495174050331116,0.3856213092803955,0.001249268651008606,0.0006695687770843506
sequential,chubby,diff_means,4,neg,0.39450795039717956,0.2240496724843979,0.22694699466228485,0.39704829454421997,0.3919774293899536,0.002897322177886963,-0.005070865154266357
